name,year,region,area,population,gdp
Botswana,2002,Africa,600370,1591232,4.6999998E-2
Botswana,2003,Africa,600370,1573267,4.1999999E-2
Botswana,2004,Africa,600370,1561973,7.1999997E-2
Botswana,2005,Africa,600370,1640115,0.035
Botswana,2006,Africa,600370,1639833,0.055
Botswana,2007,Africa,600370,1815508,5.4000001E-2
Botswana,2008,Africa,600370,1815508,4.6999998E-2
Botswana,2009,Africa,600370,1990876,3.2000002E-2
Botswana,2011,Africa,600370,2065398,8.6000003E-2
Brazil,1989,South America,8511965,150750232,
Brazil,1990,South America,8511965,152505077,2.9999999E-2
Brazil,1992,South America,8511965,158202019,0.012
Brazil,1994,South America,8511965,158739257,5.0000001E-2
Brazil,1995,South America,8511965,160737489,5.2999999E-2
Brazil,1996,South America,8511965,162661214,4.1999999E-2
Brazil,1997,South America,8511965,164511366,2.8999999E-2
Brazil,1998,South America,8511965,169806557,2.9999999E-2
Brazil,1999,South America,8511965,171853126,4.9999999E-3
Brazil,2000,South America,8511965,172860370,8.0000004E-3
Brazil,2001,South America,8511965,174468575,4.1999999E-2
Brazil,2002,South America,8511965,176029560,1.8999999E-2
Brazil,2003,South America,8511965,182032604,0.015
Brazil,2005,South America,8511965,186112794,5.0999999E-2
Brazil,2006,South America,8511965,188078227,0.023
Brazil,2007,South America,8511965,190010647,0.037
Brazil,2008,South America,8511965,190010647,4.8999999E-2
Brazil,2009,South America,8511965,198739269,5.2000001E-2
Brazil,2011,South America,8511965,203429773,7.5000003E-2
Bulgaria,1989,Ethnic Groups in Eastern Europe, Europe,110910,8972724,
Bulgaria,1990,Ethnic Groups in Eastern Europe, Europe,110910,8933544,
Bulgaria,1991,Ethnic Groups in Eastern Europe, Europe,110910,8910622,
Bulgaria,1992,Ethnic Groups in Eastern Europe, Europe,110910,8869161,
Bulgaria,1995,Ethnic Groups in Eastern Europe, Europe,110910,8775198,2.0000001E-3
Bulgaria,1996,Ethnic Groups in Eastern Europe, Europe,110910,8612757,0.024
Bulgaria,1999,Ethnic Groups in Eastern Europe, Europe,110910,8194772,3.9999999E-2
Bulgaria,2000,Ethnic Groups in Eastern Europe, Europe,110910,7796694,0.025
Bulgaria,2001,Ethnic Groups in Eastern Europe, Europe,110910,7707495,5.0000001E-2
Bulgaria,2002,Ethnic Groups in Eastern Europe, Europe,110910,7621337,3.9999999E-2
Bulgaria,2003,Ethnic Groups in Eastern Europe, Europe,110910,7537929,0.048
Bulgaria,2004,Ethnic Groups in Eastern Europe, Europe,110910,7517973,4.3000001E-2
Bulgaria,2005,Ethnic Groups in Eastern Europe, Europe,110910,7450349,5.2999999E-2
Bulgaria,2006,Ethnic Groups in Eastern Europe, Europe,110910,7385367,0.055
Bulgaria,2007,Ethnic Groups in Eastern Europe, Europe,110910,7322858,6.3000001E-2
Bulgaria,2008,Ethnic Groups in Eastern Europe, Europe,110910,7322858,6.1000001E-2
Bulgaria,2009,Ethnic Groups in Eastern Europe, Europe,110910,7204687,5.9999999E-2
Bulgaria,2011,Ethnic Groups in Eastern Europe, Europe,110910,7093635,2.0000001E-3
Burundi,1989,Africa,27830,5456112,3.9999999E-2
Burundi,1990,Africa,27830,5645997,2.8000001E-2
Burundi,1991,Africa,27830,5831233,0.015
Burundi,1992,Africa,27830,6022341,3.4000002E-2
Burundi,1993,Africa,27830,5985308,5.0000001E-2
Burundi,1996,Africa,27830,5943057,2.7000001E-2
Burundi,1998,Africa,27830,5537387,0.044
Burundi,1999,Africa,27830,5735937,4.5000002E-2
Burundi,2001,Africa,27830,6223897,1.7999999E-2
Burundi,2002,Africa,27830,6373002,0.014
Burundi,2003,Africa,27830,6096156,4.5000002E-2
Burundi,2005,Africa,27830,6370609,2.9999999E-2
Burundi,2006,Africa,27830,8090068,0.011
Burundi,2007,Africa,27830,8390505,3.7999999E-2
Burundi,2008,Africa,27830,8390505,0.055
Burundi,2009,Africa,27830,8988091,4.5000002E-2
Burundi,2010,Africa,27830,9863117,0.035
Burundi,2011,Africa,27830,10216190,3.9000001E-2
Cambodia,1989,Southeast Asia,181040,6838033,
Cambodia,1990,Southeast Asia,181040,6991107,0
Cambodia,1991,Southeast Asia,181040,7146386,0
Cambodia,1992,Southeast Asia,181040,7295706,
Cambodia,1993,Southeast Asia,181040,9898900,
Cambodia,1994,Southeast Asia,181040,10264628,7.5000003E-2
Cambodia,1995,Southeast Asia,181040,10561373,5.0000001E-2
Cambodia,1996,Southeast Asia,181040,10861218,6.7000002E-2
Cambodia,1997,Southeast Asia,181040,11163861,7.4000001E-2
Cambodia,1998,Southeast Asia,181040,11339562,0.015
Cambodia,1999,Southeast Asia,181040,11626520,0
Cambodia,2000,Southeast Asia,181040,12212306,3.9999999E-2
Cambodia,2001,Southeast Asia,181040,12491501,3.9999999E-2
Cambodia,2002,Southeast Asia,181040,12775324,5.2999999E-2
Cambodia,2003,Southeast Asia,181040,13124764,4.5000002E-2
Cambodia,2004,Southeast Asia,181040,13363421,5.0000001E-2
Cambodia,2005,Southeast Asia,181040,13607069,5.4000001E-2
Cambodia,2006,Southeast Asia,181040,13881427,0.134
Cambodia,2007,Southeast Asia,181040,13995904,7.1999997E-2
Cambodia,2008,Southeast Asia,181040,13995904,9.0999998E-2
Cambodia,2009,Southeast Asia,181040,14494293,6.8000004E-2
Cambodia,2011,Southeast Asia,181040,14701717,5.9999999E-2
Cameroon,1989,Africa,475440,10816514,6.0000001E-3
Cameroon,1991,Africa,475440,11390374,7.0000002E-3
Cameroon,1992,Africa,475440,12658439,7.0000002E-3
Cameroon,1993,Africa,475440,12755873,2.9999999E-2
Cameroon,1994,Africa,475440,13132191,
Cameroon,1996,Africa,475440,14261557,1.7999999E-2
Cameroon,1997,Africa,475440,14677510,3.4000002E-2
Cameroon,1998,Africa,475440,15029433,5.0000001E-2
Cameroon,1999,Africa,475440,15456092,5.0000001E-2
Cameroon,2000,Africa,475440,15421937,5.2000001E-2
Cameroon,2001,Africa,475440,15803220,0.044
Cameroon,2002,Africa,475440,16184748,4.8999999E-2
Cameroon,2003,Africa,475440,15746179,3.9999999E-2
Cameroon,2004,Africa,475440,16063678,4.1999999E-2
Cameroon,2005,Africa,475440,16380005,4.8999999E-2
Cameroon,2006,Africa,475440,17340702,0.024
Cameroon,2007,Africa,475440,18060382,0.035
Cameroon,2008,Africa,475440,18060382,3.2000002E-2
Cameroon,2009,Africa,475440,18879301,3.9000001E-2
Cameroon,2010,Africa,475440,19294149,8.9999996E-3
Cameroon,2011,Africa,475440,19711291,2.9999999E-2
Canada,1989,North America,9976140,26310836,
Canada,1990,North America,9976140,26538229,2.8999999E-2
Canada,1991,North America,9976140,26835036,8.9999996E-3
Canada,1993,North America,9976140,27769993,8.9999996E-3
Canada,1994,North America,9976140,28113997,0.024
Canada,1995,North America,9976140,28434545,4.5000002E-2
Canada,1996,North America,9976140,28820671,0.021
Canada,1997,North America,9976140,30337334,0.014
Canada,1998,North America,9976140,30675398,0.035
Canada,1999,North America,9976140,31006347,2.9999999E-2
Canada,2000,North America,9976140,31281092,3.5999998E-2
Canada,2001,North America,9976140,31592805,4.3000001E-2
Canada,2002,North America,9976140,31902268,1.8999999E-2
Canada,2003,North America,9976140,32207113,0.033
Canada,2004,North America,9976140,32507874,1.7000001E-2
Canada,2005,North America,9976140,32805041,0.024
Canada,2006,North America,9976140,33098932,2.8999999E-2
Canada,2007,North America,9976140,33390141,2.7000001E-2
Canada,2008,North America,9976140,33390141,2.7000001E-2
Canada,2009,North America,9976140,33487208,6.0000001E-3
Canada,2011,North America,9976140,34030589,3.0999999E-2
Cape Verde,1989,World,4030,364207,5.7999998E-2
Cape Verde,1990,World,4030,374984,6.1000001E-2
Cape Verde,1991,World,4030,386501,3.2000002E-2
Cape Verde,1992,World,4030,398276,3.9999999E-2
Cape Verde,1993,World,4030,410535,3.9999999E-2
Cape Verde,1994,World,4030,423120,0.033
Cape Verde,1995,World,4030,435983,0.035
Cape Verde,1996,World,4030,449066,0.046
Cape Verde,1997,World,4030,393943,4.6999998E-2
Cape Verde,1998,World,4030,399857,4.5000002E-2
Cape Verde,1999,World,4030,405748,0.07
Cape Verde,2000,World,4030,401343,5.0000001E-2
Cape Verde,2001,World,4030,405163,5.9999999E-2
Cape Verde,2002,World,4030,408760,2.9999999E-2
Cape Verde,2003,World,4030,412137,3.9999999E-2
Cape Verde,2004,World,4030,415294,3.9999999E-2
Cape Verde,2005,World,4030,418224,5.0000001E-2
Cape Verde,2006,World,4030,420979,0.055
Cape Verde,2007,World,4030,453613,0.055
Cape Verde,2008,World,4030,423613,0.07
Cape Verde,2009,World,4030,429474,5.9999999E-2
Cape Verde,2010,World,4030,508659,1.7999999E-2
Cape Verde,2011,World,4030,516100,5.4000001E-2
Cayman Islands,1989,Central America and the Caribbean,260,23768,4.8999999E-2
Cayman Islands,1990,Central America and the Caribbean,260,26356,0.12
Cayman Islands,1991,Central America and the Caribbean,260,27489,0.15000001
Cayman Islands,1992,Central America and the Caribbean,260,29139,7.9999998E-2
Cayman Islands,1993,Central America and the Caribbean,260,30440,0.044
Cayman Islands,1994,Central America and the Caribbean,260,31790,0.044
Cayman Islands,1995,Central America and the Caribbean,260,33192,0.014
Cayman Islands,1996,Central America and the Caribbean,260,34646,4.5000002E-2
Cayman Islands,1997,Central America and the Caribbean,260,36153,4.5000002E-2
Cayman Islands,1998,Central America and the Caribbean,260,37716,4.5000002E-2
Cayman Islands,1999,Central America and the Caribbean,260,39335,0.055
Cayman Islands,2000,Central America and the Caribbean,260,34763,5.0000001E-2
Cayman Islands,2001,Central America and the Caribbean,260,35527,4.8999999E-2
Cayman Islands,2002,Central America and the Caribbean,260,36273,4.5000002E-2
Cayman Islands,2003,Central America and the Caribbean,260,41934,1.7000001E-2
Cayman Islands,2004,Central America and the Caribbean,260,43103,1.7000001E-2
Cayman Islands,2005,Central America and the Caribbean,260,44270,1.7000001E-2
Cayman Islands,2006,Central America and the Caribbean,260,45436,8.9999996E-3
Cayman Islands,2007,Central America and the Caribbean,260,76600,8.9999996E-3
Cayman Islands,2008,Central America and the Caribbean,260,46600,8.9999996E-3
Cayman Islands,2009,Central America and the Caribbean,260,49035,8.9999996E-3
Cayman Islands,2010,Central America and the Caribbean,260,50209,0.011
Cayman Islands,2011,Central America and the Caribbean,260,51384,0.011
Central African Republic,1989,Africa,622980,2806467,0.014
Central African Republic,1990,Africa,622980,2877365,0.02
Central African Republic,1991,Africa,622980,2952382,0.02
Central African Republic,1995,Africa,622980,3209759,0.055
Central African Republic,1996,Africa,622980,3274426,4.1000001E-2
Central African Republic,1997,Africa,622980,3342051,0.048
Central African Republic,1998,Africa,622980,3375771,
Central African Republic,1999,Africa,622980,3444951,0.055
Central African Republic,2000,Africa,622980,3512751,5.0000001E-2
Central African Republic,2001,Africa,622980,3576884,0.035
Central African Republic,2002,Africa,622980,3642739,1.7999999E-2
Central African Republic,2003,Africa,622980,3683538,0.015
Central African Republic,2005,Africa,622980,3799897,4.9999999E-3
Central African Republic,2006,Africa,622980,4303356,0.022
Central African Republic,2007,Africa,622980,4369038,0.035
Central African Republic,2008,Africa,622980,4369038,3.9999999E-2
Central African Republic,2009,Africa,622980,4511488,0.035
Central African Republic,2010,Africa,622980,4844927,1.7000001E-2
Central African Republic,2011,Africa,622980,4950027,0.033
Chad,1990,Africa,1,5017431,0.07
Chad,1991,Africa,1,5122467,8.9999996E-3
Chad,1992,Africa,1,5238908,8.9999996E-3
Chad,1993,Africa,1,5350971,8.3999999E-2
Chad,1994,Africa,1,5466771,8.3999999E-2
Chad,1995,Africa,1,5586505,0.035
Chad,1996,Africa,1,6976845,3.9999999E-2
Chad,1997,Africa,1,7166023,2.6000001E-2
Chad,1998,Africa,1,7359512,0.055
Chad,1999,Africa,1,7557436,2.8999999E-2
Chad,2000,Africa,1,8424504,6.0000001E-3
Chad,2001,Africa,1,8707078,3.9999999E-2
Chad,2002,Africa,1,8997237,7.9999998E-2
Chad,2003,Africa,1,9253493,7.4000001E-2
Chad,2004,Africa,1,9538544,0.15000001
Chad,2005,Africa,1,9826419,0.38
Chad,2006,Africa,1,9944201,5.9999999E-2
Chad,2007,Africa,1,9915661,9.9999998E-3
Chad,2009,Africa,1,10329208,1.7000001E-2
Chad,2011,Africa,1,10758945,5.0999999E-2
Chile,1989,South America,756950,12827411,6.8000004E-2
Chile,1990,South America,756950,13082842,9.8999999E-2
Chile,1991,South America,756950,13286620,0.02
Chile,1992,South America,756950,13528945,0.055
Chile,1993,South America,756950,13739759,
Chile,1994,South America,756950,13950557,5.7999998E-2
Chile,1995,South America,756950,14161216,4.3000001E-2
Chile,1996,South America,756950,14333258,8.5000001E-2
Chile,1997,South America,756950,14508158,6.4999998E-2
Chile,1998,South America,756950,14787781,7.1000002E-2
Chile,1999,South America,756950,14973843,0.035
Chile,2001,South America,756950,15328467,0.055
Chile,2002,South America,756950,15498930,3.0999999E-2
Chile,2003,South America,756950,15665216,0.021
Chile,2004,South America,756950,15823957,0.033
Chile,2005,South America,756950,15980912,5.7999998E-2
Chile,2006,South America,756950,16134219,6.3000001E-2
Chile,2007,South America,756950,16284741,4.1999999E-2
Chile,2008,South America,756950,16284741,5.2000001E-2
Chile,2009,South America,756950,16601707,3.9999999E-2
Chile,2011,South America,756950,16888760,5.2999999E-2
China,1989,Asia,9596960,1112298677,
China,1990,Asia,9596960,1118162727,
China,1991,Asia,9596960,1151486981,
China,1992,Asia,9596960,1169619601,
China,1993,Asia,9596960,1177584537,0.12800001
China,1994,Asia,9596960,1190431106,0.134
China,1995,Asia,9596960,1203097268,0.118
China,1996,Asia,9596960,1210004956,0.103
China,1997,Asia,9596960,1221591778,9.7000003E-2
China,1998,Asia,9596960,1236914658,0.088
China,1999,Asia,9596960,1246871951,7.8000002E-2
China,2000,Asia,9596960,1261832482,0.07
China,2001,Asia,9596960,1273111290,7.9999998E-2
China,2002,Asia,9596960,1284303705,7.2999999E-2
China,2003,Asia,9596960,1286975468,7.9999998E-2
China,2004,Asia,9596960,1298847624,9.0999998E-2
China,2005,Asia,9596960,1306313812,9.0999998E-2
China,2006,Asia,9596960,1313973713,0.102
China,2007,Asia,9596960,1321851888,0.107
China,2008,Asia,9596960,1321851888,0.114
China,2009,Asia,9596960,1338612968,9.7999997E-2
China,2010,Asia,9596960,1330141295,9.0999998E-2
China,2011,Asia,9596960,1336718015,0.103
Cocos (Keeling) Islands,1989,Southeast Asia,14,616,
Cocos (Keeling) Islands,1990,Southeast Asia,14,670,
Cocos (Keeling) Islands,1991,Southeast Asia,14,684,
Cocos (Keeling) Islands,1992,Southeast Asia,14,,
Cocos (Keeling) Islands,1993,Southeast Asia,14,593,
Cocos (Keeling) Islands,1994,Southeast Asia,14,598,
Cocos (Keeling) Islands,1995,Southeast Asia,14,604,
Cocos (Keeling) Islands,1996,Southeast Asia,14,609,
Cocos (Keeling) Islands,1997,Southeast Asia,14,617,
Cocos (Keeling) Islands,1998,Southeast Asia,14,,
Cocos (Keeling) Islands,1999,Southeast Asia,14,636,
Cocos (Keeling) Islands,2000,Southeast Asia,14,635,
Cocos (Keeling) Islands,2001,Southeast Asia,14,633,
Cocos (Keeling) Islands,2002,Southeast Asia,14,632,
Cocos (Keeling) Islands,2003,Southeast Asia,14,630,
Cocos (Keeling) Islands,2004,Southeast Asia,14,629,
Cocos (Keeling) Islands,2005,Southeast Asia,14,628,
Cocos (Keeling) Islands,2006,Southeast Asia,14,574,
Cocos (Keeling) Islands,2007,Southeast Asia,14,30596,
Cocos (Keeling) Islands,2008,Southeast Asia,14,596,
Cocos (Keeling) Islands,2009,Southeast Asia,14,596,
Cocos (Keeling) Islands,2010,Southeast Asia,14,596,
Cocos (Keeling) Islands,2011,Southeast Asia,14,596,9.9999998E-3
Comoros,1989,Africa,2170,444484,0.021
Comoros,1990,Africa,2170,460188,0.001
Comoros,1991,Africa,2170,476678,0.015
Comoros,1992,Africa,2170,493853,2.7000001E-2
Comoros,1993,Africa,2170,511651,2.7000001E-2
Comoros,1994,Africa,2170,530136,5.0000001E-2
Comoros,1995,Africa,2170,549338,8.9999996E-3
Comoros,1996,Africa,2170,569237,8.9999996E-3
Comoros,1998,Africa,2170,545528,0.035
Comoros,1999,Africa,2170,562723,0.035
Comoros,2000,Africa,2170,578400,0
Comoros,2001,Africa,2170,596202,4.9999999E-3
Comoros,2002,Africa,2170,614382,9.9999998E-3
Comoros,2003,Africa,2170,632948,0.02
Comoros,2004,Africa,2170,651901,0.02
Comoros,2005,Africa,2170,671247,0.02
Comoros,2006,Africa,2170,690948,2.9999999E-2
Comoros,2007,Africa,2170,741417,2.9999999E-2
Comoros,2009,Africa,2170,752438,4.9999999E-3
Comoros,2010,Africa,2170,773407,1.7999999E-2
Comoros,2011,Africa,2170,794683,0.021
Cook Islands,1989,Oceania,240,18092,
Cook Islands,1990,Oceania,240,18187,5.2999999E-2
Cook Islands,1991,Oceania,240,17882,5.2999999E-2
Cook Islands,1992,Oceania,240,17977,5.2999999E-2
Cook Islands,1993,Oceania,240,18903,5.2999999E-2
Cook Islands,1994,Oceania,240,19124,
Cook Islands,1995,Oceania,240,19343,
Cook Islands,1996,Oceania,240,19561,
Cook Islands,1997,Oceania,240,19776,
Cook Islands,1998,Oceania,240,19989,
Cook Islands,1999,Oceania,240,20200,
Cook Islands,2000,Oceania,240,20407,
Cook Islands,2001,Oceania,240,20611,
Cook Islands,2002,Oceania,240,20811,
Cook Islands,2003,Oceania,240,21008,7.1000002E-2
Cook Islands,2004,Oceania,240,21200,7.1000002E-2
Cook Islands,2005,Oceania,240,21388,7.1000002E-2
Cook Islands,2006,Oceania,240,21388,0.001
Cook Islands,2007,Oceania,240,51750,0.001
Cook Islands,2008,Oceania,240,21750,0.001
Cook Islands,2009,Oceania,240,11870,0.001
Cook Islands,2010,Oceania,240,11488,0.001
Cook Islands,2011,Oceania,240,11124,0.001
